price,bedrooms,bathrooms,balcony,property_age,major_location,built_up_area,furnishing_type,location,latitude,longitude,price_per_sqft
0.32,1,1,2,Relatively New,Virar West,518.0,Unfurnished,Virar West,19.4558,72.7947,6178.0
0.32,1,1,2,New_property,Naigaon East,600.0,Unfurnished,Naigaon East,19.3667,72.8333,5333.0
0.32,1,1,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5246.0
0.32,1,1,2,New_property,Virar West,415.0,Furnished,Virar West,19.4558,72.7947,7711.0
0.32,1,1,2,New_property,Virar West,767.0,Furnished,Virar West,19.4558,72.7947,4172.0
0.32,1,1,2,New_property,Virar West,778.0,Unfurnished,Virar West,19.4558,72.7947,4113.0
0.32,1,1,2,New_property,Naigaon East,605.0,Furnished,Naigaon East,19.3667,72.8333,5289.0
0.32,1,1,2,New_property,Nalasopara West,590.0,Furnished,Nalasopara West,19.4167,72.85,5424.0
0.32,1,1,2,New_property,Virar West,625.0,Furnished,Virar West,19.4558,72.7947,5120.0
0.32,1,1,2,New_property,Virar West,630.0,Furnished,Virar West,19.4558,72.7947,5079.0
0.32,1,1,2,New_property,Virar West,630.0,Unfurnished,Virar West,19.4558,72.7947,5079.0
0.32,1,1,2,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,4923.0
0.32,1,1,2,New_property,Virar West,670.0,Furnished,Virar West,19.4558,72.7947,4776.0
0.32,1,1,3,Relatively New,Virar West,462.0,Unfurnished,Virar West,19.4558,72.7947,6926.0
0.32,1,1,3,New_property,Naigaon East,625.0,Unfurnished,Naigaon East,19.3667,72.8333,5120.0
0.32,1,1,3,New_property,Naigaon East,630.0,Unfurnished,Naigaon East,19.3667,72.8333,5079.0
0.32,1,2,1,New_property,Naigaon East,580.0,Furnished,Naigaon East,19.3667,72.8333,5517.0
0.32,1,2,1,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5246.0
0.32,1,2,1,New_property,Virar West,620.0,Unfurnished,Virar West,19.4558,72.7947,5161.0
0.32,1,2,1,New_property,Nalasopara West,590.0,Unfurnished,Nalasopara West,19.4167,72.85,5424.0
0.32,1,2,1,New_property,Virar West,510.0,Furnished,Virar West,19.4558,72.7947,6275.0
0.32,1,2,1,New_property,Virar West,800.0,Unfurnished,Virar West,19.4558,72.7947,4000.0
0.32,1,2,1,New_property,Virar West,815.0,Furnished,Virar West,19.4558,72.7947,3926.0
0.32,1,2,2,New_property,Naigaon East,500.0,Unfurnished,Naigaon East,19.3667,72.8333,6400.0
0.32,1,2,2,New_property,Virar West,615.0,Unfurnished,Virar West,19.4558,72.7947,5203.0
0.32,1,2,2,New_property,Naigaon East,560.0,Unfurnished,Naigaon East,19.3667,72.8333,5714.0
0.32,1,2,2,New_property,Naigaon East,600.0,Furnished,Naigaon East,19.3667,72.8333,5333.0
0.32,1,2,2,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,4923.0
0.32,1,2,3,Relatively New,Naigaon East,450.0,Unfurnished,Naigaon East,19.3667,72.8333,7111.0
0.32,1,2,3,Relatively New,Naigaon East,471.0,Unfurnished,Naigaon East,19.3667,72.8333,6794.0
0.32,1,2,3,Relatively New,Virar West,492.0,Unfurnished,Virar West,19.4558,72.7947,6504.0
0.32,1,2,3,Relatively New,Virar West,515.0,Unfurnished,Virar West,19.4558,72.7947,6214.0
0.32,1,2,3,New_property,Virar West,630.0,Furnished,Virar West,19.4558,72.7947,5079.0
0.32,1,2,3,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,4923.0
0.32,1,3,0,New_property,Nalasopara West,609.0,Unfurnished,Nalasopara West,19.4167,72.85,5255.0
0.32,2,1,0,Relatively New,Vasai West,750.0,Furnished,Vasai West,19.3831,72.8089,4267.0
0.32,2,1,2,New_property,Boisar,930.0,Furnished,Boisar,19.8,72.75,3441.0
0.32,2,2,0,Relatively New,Vasai East,875.0,Furnished,Vasai East,19.3764,72.8225,3657.0
0.33,1,1,0,New_property,Naigaon East,625.0,Furnished,Naigaon East,19.3667,72.8333,5280.0
0.33,1,1,0,New_property,Virar West,560.0,Furnished,Virar West,19.4558,72.7947,5893.0
0.33,1,1,0,New_property,Virar West,750.0,Furnished,Virar West,19.4558,72.7947,4400.0
0.33,1,1,1,New_property,Nalasopara West,550.0,Furnished,Nalasopara West,19.4167,72.85,6000.0
0.33,1,1,2,Relatively New,Naigaon East,575.0,Unfurnished,Naigaon East,19.3667,72.8333,5739.0
0.33,1,1,2,New_property,Naigaon East,510.0,Furnished,Naigaon East,19.3667,72.8333,6471.0
0.33,1,1,2,New_property,Naigaon East,600.0,Unfurnished,Naigaon East,19.3667,72.8333,5500.0
0.33,1,1,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5410.0
0.33,1,1,2,New_property,Naigaon East,615.0,Unfurnished,Naigaon East,19.3667,72.8333,5366.0
0.33,1,1,2,New_property,Nalasopara West,625.0,Furnished,Nalasopara West,19.4167,72.85,5280.0
0.33,1,1,2,New_property,Nalasopara West,675.0,Furnished,Nalasopara West,19.4167,72.85,4889.0
0.33,1,1,2,New_property,Naigaon East,560.0,Unfurnished,Naigaon East,19.3667,72.8333,5893.0
0.33,1,1,2,New_property,Naigaon East,580.0,Unfurnished,Naigaon East,19.3667,72.8333,5690.0
0.33,1,1,2,New_property,Nalasopara West,560.0,Furnished,Nalasopara West,19.4167,72.85,5893.0
0.33,1,1,2,New_property,Nalasopara West,640.0,Furnished,Nalasopara West,19.4167,72.85,5156.0
0.33,1,1,3,Relatively New,Naigaon East,450.0,Unfurnished,Naigaon East,19.3667,72.8333,7333.0
0.33,1,1,3,Relatively New,Virar West,486.0,Unfurnished,Virar West,19.4558,72.7947,6790.0
0.33,1,1,3,New_property,Naigaon East,600.0,Furnished,Naigaon East,19.3667,72.8333,5500.0
0.33,1,1,3,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5410.0
0.33,1,1,3,New_property,Naigaon East,580.0,Furnished,Naigaon East,19.3667,72.8333,5690.0
0.33,1,1,3,New_property,Naigaon East,609.0,Unfurnished,Naigaon East,19.3667,72.8333,5419.0
0.33,1,2,0,New_property,Nalasopara East,650.0,Furnished,Nalasopara East,19.4167,72.8667,5077.0
0.33,1,2,1,New_property,Naigaon East,550.0,Unfurnished,Naigaon East,19.3667,72.8333,6000.0
0.33,1,2,1,New_property,Nalasopara West,600.0,Unfurnished,Nalasopara West,19.4167,72.85,5500.0
0.33,1,2,1,New_property,Nalasopara West,695.0,Furnished,Nalasopara West,19.4167,72.85,4748.0
0.33,1,2,1,New_property,Vasai West,555.0,Unfurnished,Vasai West,19.3831,72.8089,5946.0
0.33,1,2,2,New_property,Naigaon East,392.0,Unfurnished,Naigaon East,19.3667,72.8333,8418.0
0.33,1,2,2,New_property,Naigaon East,500.0,Unfurnished,Naigaon East,19.3667,72.8333,6600.0
0.33,1,2,2,New_property,Naigaon East,530.0,Furnished,Naigaon East,19.3667,72.8333,6226.0
0.33,1,2,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5410.0
0.33,1,2,2,New_property,Naigaon East,620.0,Furnished,Naigaon East,19.3667,72.8333,5323.0
0.33,1,2,2,New_property,Naigaon East,550.0,Unfurnished,Naigaon East,19.3667,72.8333,6000.0
0.33,1,2,2,New_property,Naigaon East,560.0,Unfurnished,Naigaon East,19.3667,72.8333,5893.0
0.33,1,2,2,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,5077.0
0.33,1,2,3,Relatively New,Virar West,552.0,Unfurnished,Virar West,19.4558,72.7947,5978.0
0.33,1,2,3,Relatively New,Virar west,528.0,Unfurnished,Virar west,19.4558,72.7947,6250.0
0.33,1,3,0,New_property,Naigaon East,547.0,Furnished,Naigaon East,19.3667,72.8333,6033.0
0.33,1,3,0,New_property,Naigaon East,610.0,Furnished,Naigaon East,19.3667,72.8333,5410.0
0.33,1,3,0,New_property,Vasai East,650.0,Furnished,Vasai East,19.3764,72.8225,5077.0
0.34,1,1,0,Relatively New,Virar West,530.0,Furnished,Virar West,19.4558,72.7947,6415.0
0.34,1,1,0,New_property,Boisar,540.0,Unfurnished,Boisar,19.8,72.75,6296.0
0.34,1,1,0,New_property,Naigaon East,620.0,Furnished,Naigaon East,19.3667,72.8333,5484.0
0.34,1,1,0,New_property,Virar West,450.0,Unfurnished,Virar West,19.4558,72.7947,7556.0
0.34,1,1,0,New_property,Virar West,600.0,Furnished,Virar West,19.4558,72.7947,5667.0
0.34,1,1,0,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,5231.0
0.34,1,1,1,New_property,Virar West,620.0,Unfurnished,Virar West,19.4558,72.7947,5484.0
0.34,1,1,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5574.0
0.34,1,1,2,New_property,Naigaon East,625.0,Unfurnished,Naigaon East,19.3667,72.8333,5440.0
0.34,1,1,2,New_property,Nalasopara West,610.0,Furnished,Nalasopara West,19.4167,72.85,5574.0
0.34,1,1,2,New_property,Vasai East,690.0,Furnished,Vasai East,19.3764,72.8225,4928.0
0.34,1,1,2,New_property,Virar West,600.0,Unfurnished,Virar West,19.4558,72.7947,5667.0
0.34,1,1,2,New_property,Virar West,758.0,Furnished,Virar West,19.4558,72.7947,4485.0
0.34,1,1,2,New_property,Naigaon East,547.0,Unfurnished,Naigaon East,19.3667,72.8333,6216.0
0.34,1,1,2,New_property,Naigaon East,600.0,Unfurnished,Naigaon East,19.3667,72.8333,5667.0
0.34,1,1,2,New_property,Naigaon East,605.0,Unfurnished,Naigaon East,19.3667,72.8333,5620.0
0.34,1,1,2,New_property,Naigaon East,625.0,Furnished,Naigaon East,19.3667,72.8333,5440.0
0.34,1,1,2,New_property,Naigaon East,650.0,Furnished,Naigaon East,19.3667,72.8333,5231.0
0.34,1,1,3,Relatively New,Chikhal Dongari,528.0,Unfurnished,Chikhal Dongari,19.39,72.82,6439.0
0.34,1,1,3,New_property,Naigaon East,580.0,Unfurnished,Naigaon East,19.3667,72.8333,5862.0
0.34,1,1,3,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5574.0
0.34,1,1,3,New_property,Naigaon East,630.0,Unfurnished,Naigaon East,19.3667,72.8333,5397.0
0.34,1,2,0,New_property,Naigaon East,625.0,Furnished,Naigaon East,19.3667,72.8333,5440.0
0.34,1,2,1,Relatively New,Naigaon East,489.0,Unfurnished,Naigaon East,19.3667,72.8333,6953.0
0.34,1,2,1,Mid Age,others,500.0,Furnished,others,19.076,72.8777,6800.0
0.34,1,2,1,New_property,Naigaon East,565.0,Furnished,Naigaon East,19.3667,72.8333,6018.0
0.34,1,2,1,New_property,Naigaon East,615.0,Unfurnished,Naigaon East,19.3667,72.8333,5528.0
0.34,1,2,1,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5574.0
0.34,1,2,1,New_property,Virar West,630.0,Furnished,Virar West,19.4558,72.7947,5397.0
0.34,1,2,1,New_property,Virar West,660.0,Furnished,Virar West,19.4558,72.7947,5152.0
0.34,1,2,2,New_property,Naigaon East,610.0,Furnished,Naigaon East,19.3667,72.8333,5574.0
0.34,1,2,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5574.0
0.34,1,2,2,New_property,Virar West,650.0,Unfurnished,Virar West,19.4558,72.7947,5231.0
0.34,1,2,2,New_property,Naigaon East,560.0,Furnished,Naigaon East,19.3667,72.8333,6071.0
0.34,1,2,2,New_property,Naigaon East,590.0,Unfurnished,Naigaon East,19.3667,72.8333,5763.0
0.34,1,2,2,New_property,Naigaon East,640.0,Unfurnished,Naigaon East,19.3667,72.8333,5313.0
0.34,1,2,2,New_property,Vasai East,690.0,Furnished,Vasai East,19.3764,72.8225,4928.0
0.34,1,2,2,New_property,Virar West,610.0,Furnished,Virar West,19.4558,72.7947,5574.0
0.34,1,2,2,New_property,Virar West,620.0,Furnished,Virar West,19.4558,72.7947,5484.0
0.34,1,2,2,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,5231.0
0.34,1,2,3,Mid Age,Naigaon East,510.0,Unfurnished,Naigaon East,19.3667,72.8333,6667.0
0.34,1,2,3,Mid Age,Virar West,555.0,Unfurnished,Virar West,19.4558,72.7947,6126.0
0.34,1,2,3,New_property,Naigaon East,513.0,Unfurnished,Naigaon East,19.3667,72.8333,6628.0
0.34,1,2,3,Relatively New,Chikhal Dongari,580.0,Unfurnished,Chikhal Dongari,19.39,72.82,5862.0
0.34,1,2,3,Relatively New,Naigaon East,485.0,Unfurnished,Naigaon East,19.3667,72.8333,7010.0
0.34,1,2,3,Relatively New,Naigaon East,516.0,Unfurnished,Naigaon East,19.3667,72.8333,6589.0
0.34,1,3,0,New_property,Naigaon East,600.0,Furnished,Naigaon East,19.3667,72.8333,5667.0
0.35,1,1,0,New_property,Virar East,560.0,Furnished,Virar East,19.4514,72.8089,6250.0
0.35,1,1,0,New_property,Virar West,530.0,Furnished,Virar West,19.4558,72.7947,6604.0
0.35,1,1,1,New_property,Nalasopara West,650.0,Unfurnished,Nalasopara West,19.4167,72.85,5385.0
0.35,1,1,2,New_property,Naigaon East,492.0,Unfurnished,Naigaon East,19.3667,72.8333,7114.0
0.35,1,1,2,New_property,Naigaon East,525.0,Furnished,Naigaon East,19.3667,72.8333,6667.0
0.35,1,1,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5738.0
0.35,1,1,2,New_property,Vasai East,710.0,Furnished,Vasai East,19.3764,72.8225,4930.0
0.35,1,1,2,New_property,Virar West,550.0,Furnished,Virar West,19.4558,72.7947,6364.0
0.35,1,1,2,New_property,Nalasopara West,650.0,Furnished,Nalasopara West,19.4167,72.85,5385.0
0.35,1,1,2,New_property,Nalasopara West,710.0,Furnished,Nalasopara West,19.4167,72.85,4930.0
0.35,1,1,3,Relatively New,Virar West,528.0,Unfurnished,Virar West,19.4558,72.7947,6629.0
0.35,1,1,3,Relatively New,Virar West,567.0,Furnished,Virar West,19.4558,72.7947,6173.0
0.35,1,1,3,New_property,Nalasopara East,690.0,Furnished,Nalasopara East,19.4167,72.8667,5072.0
0.35,1,2,0,New_property,Virar West,442.0,Unfurnished,Virar West,19.4558,72.7947,7919.0
0.35,1,2,1,Relatively New,Naigaon East,492.0,Unfurnished,Naigaon East,19.3667,72.8333,7114.0
0.35,1,2,1,New_property,Nalasopara West,650.0,Furnished,Nalasopara West,19.4167,72.85,5385.0
0.35,1,2,1,New_property,Virar West,640.0,Unfurnished,Virar West,19.4558,72.7947,5469.0
0.35,1,2,2,Relatively New,Naigaon East,492.0,Unfurnished,Naigaon East,19.3667,72.8333,7114.0
0.35,1,2,2,Relatively New,Vasai East,580.0,Furnished,Vasai East,19.3764,72.8225,6034.0
0.35,1,2,2,New_property,Naigaon East,570.0,Furnished,Naigaon East,19.3667,72.8333,6140.0
0.35,1,2,2,New_property,Naigaon East,570.0,Unfurnished,Naigaon East,19.3667,72.8333,6140.0
0.35,1,2,2,New_property,Virar West,600.0,Furnished,Virar West,19.4558,72.7947,5833.0
0.35,1,2,2,New_property,Naigaon East,590.0,Furnished,Naigaon East,19.3667,72.8333,5932.0
0.35,1,2,2,New_property,Naigaon East,607.0,Furnished,Naigaon East,19.3667,72.8333,5766.0
0.35,1,2,2,New_property,Virar West,450.0,Furnished,Virar West,19.4558,72.7947,7778.0
0.35,1,2,2,New_property,Virar West,690.0,Furnished,Virar West,19.4558,72.7947,5072.0
0.35,1,2,3,New_property,Naigaon East,505.0,Unfurnished,Naigaon East,19.3667,72.8333,6931.0
0.35,1,2,3,New_property,Naigaon East,570.0,Unfurnished,Naigaon East,19.3667,72.8333,6140.0
0.35,2,2,3,New_property,Nalasopara West,1000.0,Furnished,Nalasopara West,19.4167,72.85,3500.0
0.36,1,1,1,New_property,Virar West,680.0,Unfurnished,Virar West,19.4558,72.7947,5294.0
0.36,1,1,1,New_property,Virar West,500.0,Furnished,Virar West,19.4558,72.7947,7200.0
0.36,1,1,2,Relatively New,Virar West,500.0,Furnished,Virar West,19.4558,72.7947,7200.0
0.36,1,1,2,New_property,Naigaon East,610.0,Unfurnished,Naigaon East,19.3667,72.8333,5902.0
0.36,1,1,2,New_property,Virar West,610.0,Unfurnished,Virar West,19.4558,72.7947,5902.0
0.36,1,1,2,New_property,Virar West,650.0,Unfurnished,Virar West,19.4558,72.7947,5538.0
0.36,1,1,2,New_property,Nalasopara East,540.0,Unfurnished,Nalasopara East,19.4167,72.8667,6667.0
0.36,1,1,2,New_property,Nalasopara West,640.0,Furnished,Nalasopara West,19.4167,72.85,5625.0
0.36,1,1,2,New_property,Virar West,400.0,Furnished,Virar West,19.4558,72.7947,9000.0
0.36,1,1,3,New_property,Naigaon East,550.0,Unfurnished,Naigaon East,19.3667,72.8333,6545.0
0.36,1,2,1,New_property,Virar West,586.0,Furnished,Virar West,19.4558,72.7947,6143.0
0.36,1,2,1,New_property,Virar West,610.0,Furnished,Virar West,19.4558,72.7947,5902.0
0.36,1,2,2,New_property,Naigaon East,570.0,Unfurnished,Naigaon East,19.3667,72.8333,6316.0
0.36,1,2,3,New_property,Naigaon East,609.0,Unfurnished,Naigaon East,19.3667,72.8333,5911.0
0.36,1,2,3,New_property,Vasai East,600.0,Furnished,Vasai East,19.3764,72.8225,6000.0
0.36,2,2,0,New_property,Naigaon East,950.0,Furnished,Naigaon East,19.3667,72.8333,3789.0
0.36,2,2,1,New_property,Virar West,850.0,Unfurnished,Virar West,19.4558,72.7947,4235.0
0.36,2,2,1,New_property,Virar West,890.0,Furnished,Virar West,19.4558,72.7947,4045.0
0.36,2,2,3,New_property,Virar West,934.0,Unfurnished,Virar West,19.4558,72.7947,3854.0
0.37,1,1,0,Relatively New,Virar West,528.0,Unfurnished,Virar West,19.4558,72.7947,7008.0
0.37,1,1,2,New_property,Virar West,650.0,Unfurnished,Virar West,19.4558,72.7947,5692.0
0.37,1,1,3,New_property,Nalasopara East,650.0,Furnished,Nalasopara East,19.4167,72.8667,5692.0
0.37,1,2,1,New_property,Nalasopara West,640.0,Furnished,Nalasopara West,19.4167,72.85,5781.0
0.37,1,2,1,New_property,Virar West,530.0,Furnished,Virar West,19.4558,72.7947,6981.0
0.37,1,2,2,New_property,Nalasopara East,650.0,Furnished,Nalasopara East,19.4167,72.8667,5692.0
0.37,1,2,2,New_property,Vasai East,600.0,Furnished,Vasai East,19.3764,72.8225,6167.0
0.37,1,2,2,New_property,Virar West,620.0,Unfurnished,Virar West,19.4558,72.7947,5968.0
0.37,1,2,3,New_property,Naigaon East,503.0,Furnished,Naigaon East,19.3667,72.8333,7356.0
0.37,1,2,3,New_property,Naigaon East,528.0,Furnished,Naigaon East,19.3667,72.8333,7008.0
0.37,1,2,3,Relatively New,Virar West,528.0,Unfurnished,Virar West,19.4558,72.7947,7008.0
0.37,2,1,3,New_property,Nalasopara West,900.0,Furnished,Nalasopara West,19.4167,72.85,4111.0
0.37,2,3,0,New_property,Virar West,800.0,Furnished,Virar West,19.4558,72.7947,4625.0
0.38,1,1,0,Mid Age,Vasai West,530.0,Furnished,Vasai West,19.3831,72.8089,7170.0
0.38,1,1,2,New_property,Virar West,700.0,Furnished,Virar West,19.4558,72.7947,5429.0
0.38,1,1,2,New_property,Nalasopara West,675.0,Furnished,Nalasopara West,19.4167,72.85,5630.0
0.38,1,1,2,New_property,Virar West,450.0,Furnished,Virar West,19.4558,72.7947,8444.0
0.38,1,1,2,New_property,Virar West,590.0,Furnished,Virar West,19.4558,72.7947,6441.0
0.38,1,1,2,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,5846.0
0.38,1,1,2,New_property,Virar West,650.0,Unfurnished,Virar West,19.4558,72.7947,5846.0
0.38,1,1,2,New_property,Virar West,690.0,Furnished,Virar West,19.4558,72.7947,5507.0
0.38,1,2,1,Relatively New,Virar West,578.0,Unfurnished,Virar West,19.4558,72.7947,6574.0
0.38,1,2,2,New_property,Naigaon East,489.0,Unfurnished,Naigaon East,19.3667,72.8333,7771.0
0.38,1,2,2,New_property,Naigaon East,610.0,Furnished,Naigaon East,19.3667,72.8333,6230.0
0.38,1,2,2,New_property,Virar West,680.0,Furnished,Virar West,19.4558,72.7947,5588.0
0.38,1,2,3,New_property,Naigaon East,415.0,Unfurnished,Naigaon East,19.3667,72.8333,9157.0
0.38,1,2,3,New_property,Naigaon East,505.0,Unfurnished,Naigaon East,19.3667,72.8333,7525.0
0.38,1,2,3,New_property,Nalasopara East,660.0,Furnished,Nalasopara East,19.4167,72.8667,5758.0
0.38,1,2,3,New_property,Nalasopara East,700.0,Furnished,Nalasopara East,19.4167,72.8667,5429.0
0.38,1,2,3,New_property,Vasai East,680.0,Unfurnished,Vasai East,19.3764,72.8225,5588.0
0.38,1,3,0,New_property,Nalasopara East,620.0,Furnished,Nalasopara East,19.4167,72.8667,6129.0
0.38,2,1,2,New_property,Virar West,870.0,Furnished,Virar West,19.4558,72.7947,4368.0
0.38,2,1,3,New_property,Virar West,976.0,Furnished,Virar West,19.4558,72.7947,3893.0
0.38,2,2,3,New_property,Virar West,966.0,Furnished,Virar West,19.4558,72.7947,3934.0
0.38,2,2,3,New_property,Virar West,990.0,Furnished,Virar West,19.4558,72.7947,3838.0
0.38,2,2,3,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,5846.0
0.38,2,2,3,New_property,Virar West,690.0,Furnished,Virar West,19.4558,72.7947,5507.0
0.39,1,1,0,New_property,Wadala,300.0,Furnished,Wadala,19.0189,72.8603,13000.0
0.39,1,1,1,New_property,Virar West,750.0,Furnished,Virar West,19.4558,72.7947,5200.0
0.39,1,1,2,New_property,Virar West,640.0,Unfurnished,Virar West,19.4558,72.7947,6094.0
0.39,1,1,2,New_property,Nalasopara West,680.0,Furnished,Nalasopara West,19.4167,72.85,5735.0
0.39,1,1,3,Relatively New,Virar West,596.0,Unfurnished,Virar West,19.4558,72.7947,6544.0
0.39,1,1,3,New_property,Vasai East,780.0,Furnished,Vasai East,19.3764,72.8225,5000.0
0.39,1,2,0,Relatively New,Nalasopara East,750.0,Furnished,Nalasopara East,19.4167,72.8667,5200.0
0.39,1,2,1,New_property,Naigaon East,650.0,Furnished,Naigaon East,19.3667,72.8333,6000.0
0.39,1,2,2,New_property,Virar West,665.0,Furnished,Virar West,19.4558,72.7947,5865.0
0.39,1,2,2,New_property,Vasai East,650.0,Furnished,Vasai East,19.3764,72.8225,6000.0
0.39,1,2,3,New_property,Naigaon East,421.0,Furnished,Naigaon East,19.3667,72.8333,9264.0
0.39,1,2,3,Relatively New,Virar West,481.0,Unfurnished,Virar West,19.4558,72.7947,8108.0
0.39,2,1,1,New_property,Virar West,1075.0,Unfurnished,Virar West,19.4558,72.7947,3628.0
0.39,2,1,3,New_property,Nalasopara West,875.0,Unfurnished,Nalasopara West,19.4167,72.85,4457.0
0.39,2,1,3,New_property,Virar West,930.0,Furnished,Virar West,19.4558,72.7947,4194.0
0.39,2,2,3,New_property,Virar West,995.0,Furnished,Virar West,19.4558,72.7947,3920.0
0.39,2,2,3,New_property,Virar West,650.0,Furnished,Virar West,19.4558,72.7947,6000.0
0.39,2,2,3,New_property,Virar West,935.0,Unfurnished,Virar West,19.4558,72.7947,4171.0
0.4,1,1,1,Relatively New,Goregaon East,425.0,Furnished,Goregaon East,19.1672,72.8547,9412.0
0.4,1,1,1,Relatively New,Nalasopara West,1116.0,Furnished,Nalasopara West,19.4167,72.85,3584.0
0.4,1,1,2,New_property,Nalasopara West,615.0,Furnished,Nalasopara West,19.4167,72.85,6504.0
0.4,1,1,2,New_property,Virar West,625.0,Furnished,Virar West,19.4558,72.7947,6400.0
0.4,1,1,3,New_property,Vasai East,715.0,Unfurnished,Vasai East,19.3764,72.8225,5594.0
0.4,1,2,1,New_property,Vasai East,685.0,Unfurnished,Vasai East,19.3764,72.8225,5839.0
0.4,1,2,2,New_property,Virar West,550.0,Furnished,Virar West,19.4558,72.7947,7273.0
0.4,1,2,2,New_property,Virar West,590.0,Unfurnished,Virar West,19.4558,72.7947,6780.0
0.4,1,2,2,New_property,Nalasopara East,700.0,Furnished,Nalasopara East,19.4167,72.8667,5714.0
0.4,1,2,2,New_property,Virar West,650.0,Unfurnished,Virar West,19.4558,72.7947,6154.0
